"id";"Gender";"Age";"Driving_License";"Region_Code";"Previously_Insured";"Vehicle_Age";"Vehicle_Damage";"Annual_Premium";"Policy_Sales_Channel";"Vintage";"Response"
26473;"Male";43;1;6;0;"1-2 Year";"Yes";26864;124;158;1
26474;"Female";30;1;15;0;"< 1 Year";"No";2630;152;2000;0
26475;"Female";37;1;33;1;"1-2 Year";"No";41870;124;74;0
26476;"Female";78;1;28;0;"1-2 Year";"No";39008;26;282;0
26477;"Male";41;0;8;0;"1-2 Year";"Yes";35450;124;20;0
26478;"Female";35;1;28;0;"1-2 Year";"Yes";30024;157;85;0
26479;"Male";36;1;41;0;"1-2 Year";"Yes";29245;152;20;0
26480;"Female";21;1;46;1;"< 1 Year";"No";35985;160;89;0
26481;"Male";64;1;8;1;"1-2 Year";"Yes";2630;30;103;0
26482;"Male";44;1;4;0;"1-2 Year";"Yes";32373;26;16;1
26483;"Female";31;0;21;0;"1-2 Year";"Yes";2630;156;21;0
26484;"Male";66;1;46;0;"1-2 Year";"Yes";28666;124;60;1
26485;"Female";42;1;28;0;"1-2 Year";"Yes";49441;124;169;1
26486;"Female";24;0;40;0;"< 1 Year";"Yes";42311;152;192;0
26487;"Male";26;1;37;0;"< 1 Year";"No";2630;160;281;1
26488;"Male";21;1;21;1;"< 1 Year";"No";28493;152;280;0
26489;"Male";43;0;28;0;"1-2 Year";"Yes";29263;26;265;0
26490;"Female";44;1;26;0;"1-2 Year";"No";39777;124;188;0
26491;"Male";23;1;35;1;"< 1 Year";"No";28183;152;154;0
26492;"Male";26;0;28;0;"< 1 Year";"Yes";42863;26;146;0
26493;"Female";24;1;9;1;"< 1 Year";"No";22746;151;204;0
26494;"Male";31;1;43;1;"1-2 Year";"No";263000;124;136;0
26495;"Male";21;1;8;0;"< 1 Year";"Yes";48750;152;40;0
26496;"Female";42;1;28;0;"1-2 Year";"No";2630;124;102;0
26497;"Female";32;1;33;1;"1-2 Year";"Yes";17945;154;19;0
26498;"Male";73;1;5;1;"1-2 Year";"No";2630;124;110;0
26499;"Male";76;0;28;0;"> 2 Years";"Yes";47442;26;154;0
26500;"Male";52;1;48;1;"1-2 Year";"No";2630;96;200;0
26501;"Female";26;1;8;0;"< 1 Year";"Yes";2533600;152;161;0
26502;"Female";41;1;4;0;"1-2 Year";"No";2630;157;299;0
26503;"Female";40;1;28;0;"1-2 Year";"No";2630;157;620;0
26504;"Male";41;1;3;0;"> 2 Years";"Yes";37931;26;76;1
26505;"Male";56;1;11;0;"1-2 Year";"Yes";35813;26;222;1
26506;"Female";24;1;3;1;"< 1 Year";"No";25426;152;245;0
26507;"Male";22;1;35;0;"< 1 Year";"Yes";2630;160;209;0
26508;"Male";34;0;15;0;"1-2 Year";"Yes";2630;156;263;0
26509;"Female";25;1;28;1;"< 1 Year";"No";26741;152;190;0
26510;"Male";45;1;28;0;"1-2 Year";"Yes";29008;26;137;0
26511;"Female";40;0;8;0;"1-2 Year";"Yes";2630;156;248;0
26512;"Male";44;1;29;0;"1-2 Year";"Yes";37851;26;256;1
26513;"Male";45;1;19;0;"1-2 Year";"Yes";38110;26;61;0
26514;"Female";70;1;28;0;"1-2 Year";"Yes";34589;155;184;1
26515;"Female";26;1;27;1;"< 1 Year";"No";26965;152;213;0
26516;"Male";59;1;41;0;"1-2 Year";"Yes";33645;155;28;1
26517;"Female";21;1;47;1;"< 1 Year";"No";30370;152;166;0
26518;"Male";29;1;37;1;"< 1 Year";"No";36653;152;233;0
26519;"Male";36;1;28;1;"1-2 Year";"No";29092;124;221;0
26520;"Male";76;1;41;0;"1-2 Year";"Yes";41665;12;166;1
26521;"Male";30;1;10;1;"< 1 Year";"No";23063;152;157;0
26522;"Male";99;1;50;0;"1-2 Year";"Yes";37500;60;200;1
26523;"Female";26;1;47;0;"< 1 Year";"No";25455;152;104;0
26524;"Male";42;1;28;1;"1-2 Year";"No";2630;26;118;0
26525;"Male";71;1;28;0;"1-2 Year";"Yes";34946;124;127;0
26526;"Female";49;1;28;0;"1-2 Year";"Yes";41111;122;274;0
26527;"Female";35;1;10;0;"1-2 Year";"Yes";27343;157;206;0
26528;"Male";66;1;47;0;"> 2 Years";"Yes";33918;124;3009;0
26529;"Male";36;1;41;0;"1-2 Year";"Yes";29066;124;233;0
26530;"Female";46;1;30;0;"1-2 Year";"Yes";32995;124;123;1
26531;"Male";56;1;50;0;"1-2 Year";"Yes";32325;124;29;1
26532;"Female";22;1;28;0;"< 1 Year";"Yes";38384;124;291;0
26533;"Female";23;1;8;1;"< 1 Year";"No";39088;152;207;0
26534;"Male";21;1;46;1;"< 1 Year";"No";29767;160;193;0
26535;"Male";44;1;47;0;"1-2 Year";"Yes";29780;26;177;1
26536;"Male";34;1;41;1;"1-2 Year";"No";2630;124;828;0
26537;"Female";37;1;28;0;"1-2 Year";"No";2630;157;133;0
26538;"Male";35;1;41;0;"1-2 Year";"Yes";34122;152;34;0
26539;"Male";57;1;16;0;"1-2 Year";"Yes";33233;26;202;1
26540;"Male";95;1;0;0;"1-2 Year";"Yes";2630;55;251;1
26541;"Male";35;1;28;0;"1-2 Year";"Yes";2630;158;44;1
26542;"Male";21;1;46;0;"< 1 Year";"Yes";2630;163;55;1
26543;"Male";20;1;2;0;"< 1 Year";"Yes";33424;160;199;0
26544;"Male";58;1;16;0;"1-2 Year";"Yes";25256;26;258;1
26545;"Male";82;1;17;1;"< 1 Year";"No";30730;152;36;0
26546;"Male";44;1;8;1;"1-2 Year";"No";30541;152;2691;0
26547;"Male";27;1;28;0;"< 1 Year";"Yes";46518;152;212;0
26548;"Male";25;1;8;1;"< 1 Year";"No";31179;152;253;0
26549;"Female";24;1;8;1;"< 1 Year";"No";40112;152;231;0
26550;"Male";66;1;28;1;"1-2 Year";"No";44272;61;194;0
26551;"Female";25;1;30;1;"< 1 Year";"No";30353;152;191;0
26552;"Male";23;1;7;1;"< 1 Year";"No";39553;152;86;0
26553;"Male";77;1;41;1;"< 1 Year";"No";49520;152;247;0
26554;"Male";52;0;24;0;"1-2 Year";"Yes";3413200;26;53;0
26555;"Female";24;1;11;1;"1-2 Year";"No";29531;155;242;0
26556;"Female";42;1;28;0;"1-2 Year";"Yes";37773;124;2420;0
26557;"Male";28;1;7;1;"< 1 Year";"No";34375;152;118;0
26558;"Male";61;0;38;0;"1-2 Year";"Yes";2630;124;147;0
26559;"Female";23;1;28;0;"< 1 Year";"No";25206;152;212;0
26560;"Female";42;1;32;0;"1-2 Year";"No";33819;124;284;1
26561;"Male";31;1;21;1;"< 1 Year";"No";48139;152;195;0
26562;"Female";25;1;8;1;"< 1 Year";"No";40864;152;13;0
26563;"Male";31;1;28;1;"< 1 Year";"No";3906000;152;28;0
26564;"Male";31;0;30;0;"1-2 Year";"Yes";24202;154;116;0
26565;"Female";21;1;46;1;"< 1 Year";"No";29871;152;77;0
26566;"Female";34;1;28;0;"1-2 Year";"Yes";32008;55;80;1
26567;"Male";44;1;0;0;"> 2 Years";"Yes";263000;26;33;1
26568;"Female";45;1;28;0;"1-2 Year";"Yes";38238;124;297;1
26569;"Female";28;1;28;0;"< 1 Year";"Yes";25570;124;232;1
26570;"Female";28;1;29;0;"< 1 Year";"Yes";30880;152;65;0
26571;"Female";24;1;36;0;"< 1 Year";"Yes";32802;152;112;0
26572;"Female";36;1;28;0;"1-2 Year";"Yes";34676;157;278;1
26573;"Female";22;1;15;0;"< 1 Year";"Yes";28314;152;144;0
26574;"Female";41;0;8;0;"1-2 Year";"Yes";34795;124;12;0
26575;"Female";40;1;28;0;"1-2 Year";"Yes";38763;13;27;0
26576;"Male";53;1;3;0;"> 2 Years";"Yes";44769;26;248;0
26577;"Female";28;1;3;0;"< 1 Year";"Yes";21329;156;19;1
26578;"Male";55;1;8;0;"1-2 Year";"Yes";48525;124;206;0
26579;"Female";55;1;8;0;"1-2 Year";"Yes";34431;26;226;1
26580;"Female";94;1;2;1;"1-2 Year";"Yes";31223;23;161;0
26581;"Female";24;1;11;0;"< 1 Year";"No";32494;152;83;0
26582;"Male";52;0;38;0;"1-2 Year";"Yes";2630;154;265;0
26583;"Male";42;0;28;0;"1-2 Year";"Yes";45398;26;139;0
26584;"Male";48;1;28;1;"1-2 Year";"No";32944;26;148;0
26585;"Male";27;1;1;0;"< 1 Year";"Yes";2630;152;299;0
26586;"Male";54;1;50;0;"1-2 Year";"Yes";44727;25;292;0
26587;"Male";53;1;41;0;"1-2 Year";"Yes";35784;152;131;1
26588;"Male";35;0;2;0;"1-2 Year";"Yes";28084;124;72;0
26589;"Female";67;1;28;0;"1-2 Year";"Yes";22003;26;34;0
26590;"Female";22;1;33;1;"< 1 Year";"No";34702;152;99;0
26591;"Female";97;1;28;0;"1-2 Year";"Yes";23501;124;254;0
26592;"Female";30;1;8;0;"< 1 Year";"Yes";32372;152;26;0
26593;"Male";48;1;8;1;"1-2 Year";"No";33094;150;188;0
26594;"Male";23;1;37;1;"< 1 Year";"No";33675;152;14;0
26595;"Female";24;1;47;1;"< 1 Year";"No";33797;152;139;0
26596;"Male";56;1;26;1;"1-2 Year";"No";32027;26;123;0
26597;"Male";42;1;38;0;"1-2 Year";"Yes";34193;156;116;1
26598;"Male";65;1;13;0;"1-2 Year";"Yes";33923;152;299;0
26599;"Female";42;1;28;0;"> 2 Years";"Yes";31338;23;3417;0
26600;"Male";32;0;28;0;"1-2 Year";"Yes";49482;124;184;0
26601;"Female";24;1;28;0;"< 1 Year";"No";2630;160;279;0
26602;"Male";50;1;28;0;"> 2 Years";"Yes";34430;26;468;0
26603;"Male";20;1;15;0;"< 1 Year";"Yes";2630;156;159;0
26604;"Male";41;1;28;0;"1-2 Year";"Yes";42140;26;264;1
26605;"Female";43;1;33;0;"1-2 Year";"Yes";30187;26;2200;1
26606;"Female";27;1;28;1;"< 1 Year";"No";38567;152;191;0
26607;"Female";28;1;27;0;"< 1 Year";"Yes";35686;151;54;1
26608;"Female";28;1;47;1;"< 1 Year";"No";21255;152;4208;0
26609;"Female";32;1;8;1;"< 1 Year";"No";41276;152;165;0
26610;"Female";42;1;45;0;"1-2 Year";"Yes";2630;124;212;0
26611;"Male";50;0;17;0;"> 2 Years";"Yes";27454;26;192;0
26612;"Male";42;1;41;0;"1-2 Year";"Yes";35916;12;153;1
26613;"Male";38;1;29;0;"1-2 Year";"Yes";29697;154;176;0
26614;"Male";35;1;6;0;"1-2 Year";"Yes";40088;124;62;1
26615;"Female";41;1;35;0;"1-2 Year";"Yes";37540;124;14;0
26616;"Female";40;0;1;0;"1-2 Year";"Yes";2630;26;288;0
26617;"Male";22;1;24;0;"< 1 Year";"Yes";2630;152;146;0
26618;"Male";29;1;30;1;"< 1 Year";"No";23882;152;129;0
26619;"Male";53;1;28;0;"1-2 Year";"Yes";41870;26;4709;0
26620;"Male";48;1;41;0;"1-2 Year";"Yes";2630;12;287;1
26621;"Male";48;1;3;0;"1-2 Year";"Yes";2630;124;294;1
26622;"Female";30;1;3;1;"< 1 Year";"No";2630;152;187;0
26623;"Female";24;1;28;1;"< 1 Year";"No";28907;152;104;0
26624;"Male";21;1;46;1;"< 1 Year";"No";31869;160;59;0
26625;"Female";47;1;8;0;"1-2 Year";"Yes";45680;26;51;0
26626;"Female";22;1;50;0;"< 1 Year";"Yes";39350;152;283;0
26627;"Male";24;1;26;1;"< 1 Year";"No";41870;152;75;0
26628;"Female";23;1;30;0;"< 1 Year";"Yes";2630;152;63;1
26629;"Female";58;1;28;0;"1-2 Year";"Yes";49145;26;171;1
26630;"Female";49;1;28;0;"1-2 Year";"Yes";38811;26;261;1
26631;"Male";25;1;28;1;"< 1 Year";"No";37441;152;282;0
26632;"Female";28;1;46;0;"1-2 Year";"Yes";2630;157;251;0
26633;"Female";24;1;10;1;"< 1 Year";"No";23675;152;101;0
26634;"Female";22;1;46;1;"< 1 Year";"No";26363;160;150;0
26635;"Female";25;1;30;0;"< 1 Year";"Yes";29397;152;29;0
26636;"Male";27;1;21;0;"1-2 Year";"Yes";2630;156;194;0
26637;"Male";24;1;17;1;"< 1 Year";"No";31963;152;234;0
26638;"Female";23;1;24;1;"< 1 Year";"No";2630;152;140;0
26639;"Female";80;1;39;0;"1-2 Year";"Yes";38484;124;249;0
26640;"Male";42;0;18;0;"1-2 Year";"Yes";32149;26;258;0
26641;"Male";46;1;3;0;"1-2 Year";"No";21316;26;82;0
26642;"Male";30;1;36;1;"< 1 Year";"No";34503;151;262;0
26643;"Male";40;1;46;0;"1-2 Year";"Yes";38101;26;76;0
26644;"Female";67;1;28;0;"1-2 Year";"Yes";26272;25;146;0
26645;"Male";29;1;8;1;"< 1 Year";"No";44080;152;69;0
26646;"Male";53;1;28;0;"1-2 Year";"Yes";33255;26;182;0
26647;"Male";40;1;33;0;"1-2 Year";"Yes";23662;124;53;0
26648;"Male";74;1;10;1;"1-2 Year";"No";33559;124;24;0
26649;"Female";22;1;3;0;"< 1 Year";"Yes";29027;124;62;1
26650;"Male";113;1;46;0;"1-2 Year";"Yes";42754;11;298;1
26651;"Female";48;0;28;0;"1-2 Year";"Yes";41820;26;128;0
26652;"Female";26;0;17;0;"< 1 Year";"Yes";45524;124;259;0
26653;"Male";37;1;28;1;"1-2 Year";"No";36086;124;238;0
26654;"Female";31;1;37;1;"< 1 Year";"No";40785;152;171;0
26655;"Male";41;0;28;0;"1-2 Year";"Yes";29968;124;258;0
26656;"Male";39;1;8;0;"1-2 Year";"Yes";39645;124;123;0
26657;"Female";22;1;29;1;"< 1 Year";"No";3046800;152;201;0
26658;"Female";70;1;12;1;"< 1 Year";"No";25914;152;74;0
26659;"Male";24;1;29;0;"< 1 Year";"Yes";45668;152;128;0
26660;"Female";24;1;36;1;"< 1 Year";"No";40519;152;27;0
26661;"Male";24;1;41;1;"< 1 Year";"No";33640;152;244;0
26662;"Female";36;1;28;0;"1-2 Year";"Yes";35128;124;80;1
26663;"Male";65;1;8;0;"1-2 Year";"Yes";31097;26;74;1
26664;"Female";59;1;28;0;"1-2 Year";"Yes";49780;124;49;1
26665;"Male";34;1;8;1;"1-2 Year";"No";34781;124;101;0
26666;"Female";29;1;28;1;"< 1 Year";"No";29993;152;128;0
26667;"Female";24;1;13;1;"< 1 Year";"No";29814;152;299;0
26668;"Female";61;1;10;0;"1-2 Year";"Yes";2630;122;157;1
26669;"Male";54;1;33;0;"1-2 Year";"Yes";33292;157;249;1
26670;"Male";97;1;11;0;"1-2 Year";"Yes";37765;124;90;0
26671;"Male";61;0;28;0;"1-2 Year";"Yes";32799;122;152;0
26672;"Male";46;1;8;1;"1-2 Year";"No";37723;7;52;0
26673;"Male";21;1;37;0;"< 1 Year";"Yes";23586;160;248;0
26674;"Male";50;1;46;0;"1-2 Year";"Yes";29047;26;296;0
26675;"Male";52;1;5;0;"> 2 Years";"Yes";23538;26;13;1
26676;"Male";42;1;28;0;"1-2 Year";"Yes";37838;26;92;1
26677;"Female";24;0;15;0;"< 1 Year";"Yes";40170;152;82;0
26678;"Male";73;1;8;1;"1-2 Year";"No";3838300;124;246;0
26679;"Male";45;1;17;0;"1-2 Year";"Yes";23731;26;60;1
26680;"Male";40;1;28;0;"> 2 Years";"Yes";36396;124;112;0
26681;"Female";26;1;29;0;"< 1 Year";"Yes";2630;124;168;1
26682;"Female";55;0;28;0;"1-2 Year";"Yes";2630;122;249;0
26683;"Female";21;1;31;1;"< 1 Year";"Yes";2630;152;223;0
26684;"Male";63;0;8;0;"1-2 Year";"Yes";47152;26;215;0
26685;"Male";29;1;32;0;"< 1 Year";"Yes";2630;152;92;1
26686;"Male";22;0;14;0;"< 1 Year";"Yes";42474;163;141;0
26687;"Male";25;1;8;0;"< 1 Year";"Yes";48146;152;281;0
26688;"Male";29;1;36;1;"< 1 Year";"No";34463;152;20;0
26689;"Female";28;1;28;1;"< 1 Year";"No";35140;152;42;0
26690;"Female";55;1;19;0;"1-2 Year";"Yes";2630;26;165;0
26691;"Female";23;1;41;1;"< 1 Year";"No";33860;152;217;0
26692;"Male";69;1;28;0;"1-2 Year";"Yes";43906;26;192;1
26693;"Male";50;1;48;0;"1-2 Year";"Yes";2630;26;274;0
26694;"Male";29;1;29;1;"< 1 Year";"No";2630;152;197;0
26695;"Male";47;1;50;1;"1-2 Year";"No";2630;124;158;0
26696;"Male";54;1;28;0;"1-2 Year";"Yes";39553;124;231;1
26697;"Female";23;1;47;1;"< 1 Year";"No";28652;152;142;0
26698;"Female";104;0;41;0;"1-2 Year";"Yes";27952;26;269;0
26699;"Male";39;1;47;0;"1-2 Year";"Yes";27848;154;188;0
26700;"Female";21;1;29;0;"< 1 Year";"Yes";25910;152;293;0
26701;"Male";62;1;35;0;"1-2 Year";"No";30173;10;209;0
26702;"Male";50;1;28;0;"1-2 Year";"Yes";25924;156;184;1
26703;"Male";80;1;29;0;"< 1 Year";"Yes";38844;124;70;1
26704;"Male";22;1;41;0;"1-2 Year";"Yes";35601;154;55;0
26705;"Male";21;1;41;0;"1-2 Year";"Yes";2630;26;261;0
26706;"Male";46;1;28;0;"1-2 Year";"Yes";31482;155;141;1
26707;"Female";33;1;41;1;"< 1 Year";"No";25908;152;64;0
26708;"Male";34;0;18;0;"1-2 Year";"Yes";19599;26;183;0
26709;"Female";57;1;28;0;"1-2 Year";"Yes";27044;122;270;1
26710;"Male";46;1;8;0;"1-2 Year";"Yes";32423;124;268;1
26711;"Male";76;1;28;0;"1-2 Year";"Yes";38661;26;124;0
26712;"Female";75;1;28;0;"1-2 Year";"Yes";40855;26;109;0
26713;"Male";31;1;28;0;"1-2 Year";"Yes";24008;163;27;1
26714;"Male";61;1;8;1;"1-2 Year";"No";49177;26;61;0
26715;"Male";59;1;28;1;"1-2 Year";"No";42013;124;232;0
26716;"Female";24;1;10;0;"< 1 Year";"Yes";16794;152;276;0
26717;"Male";42;0;11;0;"1-2 Year";"Yes";24318;157;89;0
26718;"Male";21;1;46;1;"< 1 Year";"No";30049;152;263;0
26719;"Male";22;1;15;1;"< 1 Year";"No";32487;152;102;0
26720;"Male";24;1;3;1;"< 1 Year";"No";26159;152;110;0
26721;"Female";23;1;3;1;"1-2 Year";"Yes";23201;124;177;0
26722;"Male";30;1;41;0;"1-2 Year";"Yes";2630;157;12;1
26723;"Female";49;0;28;0;"> 2 Years";"Yes";36960;26;238;0
26724;"Male";61;1;25;0;"> 2 Years";"Yes";27165;26;41;0
26725;"Male";56;1;28;0;"> 2 Years";"Yes";34921;26;285;0
26726;"Male";27;1;30;0;"< 1 Year";"Yes";17800;124;193;1
26727;"Female";39;1;50;0;"1-2 Year";"No";32362;8;287;0
26728;"Female";24;1;3;1;"< 1 Year";"No";19088;152;214;0
26729;"Male";33;1;35;0;"1-2 Year";"Yes";2630;156;267;1
26730;"Male";42;1;47;0;"1-2 Year";"Yes";3921300;16;233;0
26731;"Female";38;1;38;0;"1-2 Year";"Yes";35201;122;280;0
26732;"Male";54;0;8;0;"1-2 Year";"Yes";37554;26;68;0
26733;"Female";47;0;48;0;"1-2 Year";"Yes";2630;26;172;0
26734;"Male";71;1;14;0;"1-2 Year";"Yes";25327;26;247;0
26735;"Male";23;1;6;1;"< 1 Year";"No";26467;152;123;0
26736;"Male";55;1;8;0;"> 2 Years";"Yes";34441;124;135;0
26737;"Female";48;0;11;0;"1-2 Year";"Yes";27062;124;45;0
26738;"Male";27;1;36;1;"< 1 Year";"No";31278;152;44;0
26739;"Male";46;1;28;0;"1-2 Year";"Yes";34647;25;29;0
26740;"Female";26;1;41;1;"< 1 Year";"No";35447;152;120;0
26741;"Male";64;1;28;0;"1-2 Year";"Yes";37133;26;180;0
26742;"Male";46;1;35;0;"1-2 Year";"Yes";2630;124;232;1
26743;"Male";55;1;45;0;"1-2 Year";"No";28049;26;27;0
26744;"Male";26;1;28;1;"< 1 Year";"No";39420;152;217;0
26745;"Female";76;1;41;1;"< 1 Year";"No";28799;152;200;0
26746;"Female";44;0;28;0;"1-2 Year";"Yes";29172;26;83;0
26747;"Female";40;1;46;0;"1-2 Year";"Yes";28622;124;79;0
26748;"Male";61;0;0;0;"1-2 Year";"Yes";2630;26;16;0
26749;"Male";27;1;36;1;"< 1 Year";"No";23250;152;195;0
26750;"Male";34;1;28;1;"1-2 Year";"No";3005500;124;149;0
26751;"Male";33;1;37;1;"< 1 Year";"No";2630;152;19;0
26752;"Male";73;1;8;1;"1-2 Year";"No";42727;26;190;0
26753;"Male";21;1;29;0;"1-2 Year";"Yes";47886;26;47;1
26754;"Female";37;1;46;0;"1-2 Year";"Yes";22798;124;67;0
26755;"Male";50;1;28;0;"1-2 Year";"Yes";40365;26;198;0
26756;"Female";22;1;46;1;"< 1 Year";"No";44346;152;199;0
26757;"Male";99;1;28;0;"1-2 Year";"Yes";42537;124;121;1
26758;"Male";41;1;28;0;"1-2 Year";"Yes";21393;26;186;1
26759;"Female";24;1;41;1;"< 1 Year";"No";26025;152;124;0
26760;"Male";62;1;28;0;"1-2 Year";"Yes";35871;26;240;0
26761;"Female";25;1;15;1;"< 1 Year";"No";26394;152;48;0
26762;"Male";52;0;28;0;"1-2 Year";"Yes";2630;26;299;0
26763;"Female";25;0;46;0;"< 1 Year";"Yes";45326;152;1776;0
26764;"Female";83;1;23;1;"1-2 Year";"No";30712;124;129;0
26765;"Male";33;0;28;0;"1-2 Year";"Yes";32578;163;81;0
26766;"Male";64;1;28;0;"1-2 Year";"Yes";46160;26;297;1
26767;"Female";47;1;14;1;"1-2 Year";"No";31502;124;101;0
26768;"Male";62;1;2;0;"> 2 Years";"Yes";38793;26;95;1
26769;"Female";68;1;46;0;"1-2 Year";"Yes";26285;152;263;0
26770;"Male";51;1;46;1;"1-2 Year";"Yes";20647;26;138;0
26771;"Male";25;1;9;1;"< 1 Year";"No";46910;152;2532;0
26772;"Male";37;0;12;0;"1-2 Year";"Yes";2630;157;182;0
26773;"Female";39;1;28;0;"1-2 Year";"Yes";32685;124;76;1
26774;"Male";58;1;28;1;"1-2 Year";"No";49157;26;2420;0
26775;"Male";98;1;28;0;"1-2 Year";"Yes";34929;124;282;1
26776;"Male";57;1;28;0;"1-2 Year";"No";33520;154;295;0
26777;"Male";49;1;50;0;"1-2 Year";"Yes";25904;124;744;0
26778;"Male";59;1;33;1;"1-2 Year";"No";35432;124;138;0
26779;"Male";28;1;28;1;"< 1 Year";"No";24807;152;235;0
26780;"Male";45;1;8;0;"1-2 Year";"Yes";33787;124;94;0
26781;"Female";40;1;28;1;"1-2 Year";"No";27298;26;67;0
26782;"Female";33;1;46;0;"< 1 Year";"Yes";23998;124;132;1
26783;"Male";24;1;8;1;"< 1 Year";"No";4557300;152;179;0
26784;"Male";48;1;8;0;"> 2 Years";"Yes";2630;124;138;0
26785;"Male";52;1;8;1;"1-2 Year";"Yes";34837;26;240;0
26786;"Female";25;1;28;1;"< 1 Year";"No";43256;152;32;0
26787;"Female";26;1;22;0;"< 1 Year";"Yes";43930;152;121;0
26788;"Female";50;1;41;1;"1-2 Year";"No";48933;124;199;0
26789;"Male";22;0;50;0;"< 1 Year";"Yes";38793;124;175;0
26790;"Female";22;1;30;0;"< 1 Year";"Yes";32345;152;233;0
26791;"Male";30;1;33;0;"< 1 Year";"Yes";4584200;124;66;0
26792;"Male";20;1;36;0;"< 1 Year";"No";20909;160;58;0
26793;"Male";41;1;28;0;"> 2 Years";"Yes";33998;124;483;1
26794;"Female";24;1;47;1;"< 1 Year";"No";23864;151;79;0
26795;"Female";23;1;14;1;"< 1 Year";"No";27332;152;158;0
26796;"Female";92;0;28;0;"> 2 Years";"Yes";2630;26;96;0
26797;"Male";61;1;31;0;"1-2 Year";"Yes";2630;124;259;0
26798;"Male";24;1;30;1;"< 1 Year";"No";23370;152;62;0
26799;"Female";94;1;28;0;"1-2 Year";"Yes";41863;26;210;0
26800;"Male";62;1;28;0;"1-2 Year";"Yes";27996;26;38;1
26801;"Female";39;1;28;0;"1-2 Year";"Yes";32941;26;117;1
26802;"Female";41;1;39;0;"1-2 Year";"Yes";3283300;26;71;1
26803;"Female";25;0;3;0;"< 1 Year";"Yes";2630;152;298;0
26804;"Female";46;1;50;0;"1-2 Year";"Yes";45704;25;41;0
26805;"Male";22;1;30;0;"< 1 Year";"Yes";28415;152;34;0
26806;"Male";40;0;28;0;"1-2 Year";"Yes";34091;124;226;0
26807;"Male";29;1;43;0;"< 1 Year";"Yes";2630;151;81;0
26808;"Male";54;1;28;0;"1-2 Year";"Yes";47949;124;290;1
26809;"Male";45;1;8;1;"1-2 Year";"No";31779;26;201;0
26810;"Female";27;1;11;1;"< 1 Year";"No";2630;152;182;0
26811;"Male";22;1;33;1;"< 1 Year";"No";2630;152;71;0
26812;"Male";24;1;8;1;"< 1 Year";"No";34811;152;139;0
26813;"Female";23;1;17;1;"< 1 Year";"No";34678;152;226;0
26814;"Male";74;1;3;1;"< 1 Year";"Yes";24564;152;172;0
26815;"Female";23;1;35;1;"< 1 Year";"No";15476;152;165;0
26816;"Male";33;1;11;0;"1-2 Year";"Yes";34557;124;143;0
26817;"Male";92;1;28;0;"1-2 Year";"Yes";46584;156;143;1
26818;"Male";26;1;6;0;"1-2 Year";"Yes";2630;163;173;1
26819;"Female";73;1;28;0;"1-2 Year";"No";3294500;26;205;0
26820;"Male";26;1;29;1;"< 1 Year";"No";33334;151;107;0
26821;"Male";52;0;7;0;"1-2 Year";"Yes";34055;122;184;0
26822;"Male";59;1;43;1;"1-2 Year";"Yes";32526;124;104;0
26823;"Male";67;1;41;1;"1-2 Year";"No";42484;124;100;0
26824;"Male";23;1;39;1;"< 1 Year";"No";2752300;152;87;0
26825;"Female";55;1;28;0;"> 2 Years";"Yes";45134;26;158;1
26826;"Female";44;1;32;0;"1-2 Year";"Yes";3421200;124;23;0
26827;"Male";26;1;45;0;"< 1 Year";"No";2602900;152;249;0
26828;"Male";36;1;3;1;"1-2 Year";"No";2630;124;149;0
26829;"Male";29;1;18;1;"< 1 Year";"No";28687;152;217;0
26830;"Male";47;1;28;1;"1-2 Year";"No";26401;26;194;0
26831;"Male";45;1;28;1;"1-2 Year";"No";27824;26;274;0
26832;"Female";49;1;26;0;"1-2 Year";"Yes";28430;26;127;1
26833;"Female";107;1;3;0;"1-2 Year";"Yes";29631;124;203;1
26834;"Male";40;1;31;0;"1-2 Year";"Yes";2630;9;188;0
26835;"Male";40;0;29;0;"1-2 Year";"No";2630;154;77;0
26836;"Male";30;0;3;0;"1-2 Year";"Yes";33002;155;167;0
26837;"Female";51;0;19;0;"1-2 Year";"Yes";32794;26;229;0
26838;"Male";84;1;41;1;"< 1 Year";"No";30822;152;220;0
26839;"Female";34;1;42;0;"1-2 Year";"Yes";24661;154;189;0
26840;"Female";71;0;30;0;"1-2 Year";"Yes";25856;154;21;0
26841;"Male";50;0;15;0;"1-2 Year";"Yes";33666;124;242;0
26842;"Female";30;1;4;0;"< 1 Year";"Yes";23670;26;252;1
26843;"Female";33;1;8;0;"< 1 Year";"Yes";25188;152;2664;1
26844;"Male";93;0;15;0;"1-2 Year";"Yes";48742;124;275;0
26845;"Male";27;1;33;1;"< 1 Year";"No";45141;152;2384;0
26846;"Female";21;1;30;0;"< 1 Year";"Yes";19857;160;181;0
26847;"Male";43;1;35;1;"1-2 Year";"No";2630;160;209;0
26848;"Female";75;1;15;1;"1-2 Year";"No";30092;26;72;0
26849;"Female";28;1;29;1;"1-2 Year";"Yes";2630;156;269;0
26850;"Male";21;1;35;0;"< 1 Year";"Yes";43692;160;241;1
26851;"Female";32;1;8;0;"1-2 Year";"Yes";2630;124;32;1
26852;"Male";75;1;33;1;"< 1 Year";"No";27264;152;124;0
26853;"Male";28;0;28;0;"< 1 Year";"Yes";46363;152;14;0
26854;"Female";91;0;28;0;"1-2 Year";"Yes";33663;15;134;0
26855;"Male";22;1;35;1;"< 1 Year";"No";25933;152;198;0
